timestamp_utc	step	command	exit_code	result	log_path
2026-02-18T18:58:35Z	full_collector_manifest_verifies_v0_1_4	cd 'release_evidence/2026-02-12-prod-readiness/gate-1/collector-packs/v0.1.4/24f2e2c0eb1f0c899ac4cb379292a14d5d0b4d3a-b26c3d872f82d4cee3252a0d373f0cc56e13997c' && sha256sum -c manifest.sha256	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185835Z-full_collector_manifest_verifies_v0_1_4.log
2026-02-18T18:58:35Z	targeted_collector_allow_existing_v0_1_4	bash tools/collect_release_evidence.sh --tag v0.1.4 --allow-existing >/dev/null	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185835Z-targeted_collector_allow_existing_v0_1_4.log
2026-02-18T18:58:35Z	full_collector_path_determinism_v0_1_4	test 'release_evidence/2026-02-12-prod-readiness/gate-1/collector-packs/v0.1.4/24f2e2c0eb1f0c899ac4cb379292a14d5d0b4d3a-b26c3d872f82d4cee3252a0d373f0cc56e13997c' = 'release_evidence/2026-02-12-prod-readiness/gate-1/collector-packs/v0.1.4/'"24f2e2c0eb1f0c899ac4cb379292a14d5d0b4d3a"'-'"b26c3d872f82d4cee3252a0d373f0cc56e13997c"''	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185835Z-full_collector_path_determinism_v0_1_4.log
2026-02-18T19:02:54Z	integrity_jq_validate_gate_tracker_v0_1_4	jq -e . docs/audits/2026-02-12-prod-readiness/gate-tracker.json >/dev/null	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190254Z-integrity_jq_validate_gate_tracker_v0_1_4.log
2026-02-18T19:03:14Z	integrity_jq_validate_gate_tracker_v0_1_4	jq -e . docs/audits/2026-02-12-prod-readiness/gate-tracker.json >/dev/null	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190314Z-integrity_jq_validate_gate_tracker_v0_1_4.log
2026-02-18T19:03:38Z	integrity_jq_validate_gate_tracker_v0_1_4	jq -e . docs/audits/2026-02-12-prod-readiness/gate-tracker.json >/dev/null	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190338Z-integrity_jq_validate_gate_tracker_v0_1_4.log
2026-02-18T19:03:38Z	integrity_matrix_timestamp_exitcode_check_v0_1_4	/tmp/g1_matrix_check.sh '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/command-matrix-status.tsv'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190338Z-integrity_matrix_timestamp_exitcode_check_v0_1_4.log
2026-02-18T19:03:39Z	integrity_matrix_log_paths_exist_v0_1_4	/tmp/g1_matrix_paths_check.sh '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/command-matrix-status.tsv'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190339Z-integrity_matrix_log_paths_exist_v0_1_4.log
2026-02-18T19:04:00Z	integrity_gate1_referenced_artifact_paths_exist_v0_1_4	/tmp/g1_gate1_refs_check.sh '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3'	1	FAIL	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190400Z-integrity_gate1_referenced_artifact_paths_exist_v0_1_4.log
2026-02-18T19:04:21Z	integrity_gate1_referenced_artifact_paths_exist_v0_1_4	/tmp/g1_gate1_refs_check.sh '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3'	1	FAIL	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190421Z-integrity_gate1_referenced_artifact_paths_exist_v0_1_4.log
2026-02-18T19:04:45Z	integrity_gate1_referenced_artifact_paths_exist_v0_1_4	/tmp/g1_gate1_refs_check.sh '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190445Z-integrity_gate1_referenced_artifact_paths_exist_v0_1_4.log
2026-02-18T19:04:45Z	integrity_no_stub_tokens_v0_1_4	if rg -n -i '\b(TODO|TBD|PLACEHOLDER|XXX)\b' release_evidence/2026-02-12-prod-readiness/gate-1/*.md; then exit 1; fi	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190445Z-integrity_no_stub_tokens_v0_1_4.log
2026-02-18T19:04:45Z	integrity_readme_logs_exist_v0_1_4	/tmp/g1_readme_logs_check.sh '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190445Z-integrity_readme_logs_exist_v0_1_4.log
2026-02-18T19:05:11Z	integrity_final_jq_validate_gate_tracker_v0_1_4	jq -e . docs/audits/2026-02-12-prod-readiness/gate-tracker.json >/dev/null	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190511Z-integrity_final_jq_validate_gate_tracker_v0_1_4.log
2026-02-18T19:05:11Z	integrity_final_matrix_timestamp_exitcode_check_v0_1_4	/tmp/g1_matrix_check.sh '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/command-matrix-status.tsv'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190511Z-integrity_final_matrix_timestamp_exitcode_check_v0_1_4.log
2026-02-18T19:05:11Z	integrity_final_matrix_log_paths_exist_v0_1_4	/tmp/g1_matrix_paths_check.sh '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/command-matrix-status.tsv'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190511Z-integrity_final_matrix_log_paths_exist_v0_1_4.log
2026-02-18T19:05:11Z	integrity_final_gate1_referenced_artifact_paths_exist_v0_1_4	/tmp/g1_gate1_refs_check.sh '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190511Z-integrity_final_gate1_referenced_artifact_paths_exist_v0_1_4.log
2026-02-18T19:05:11Z	integrity_final_no_stub_tokens_v0_1_4	if rg -n -i '\b(TODO|TBD|PLACEHOLDER|XXX)\b' release_evidence/2026-02-12-prod-readiness/gate-1/*.md; then exit 1; fi	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190511Z-integrity_final_no_stub_tokens_v0_1_4.log
2026-02-18T19:05:11Z	integrity_final_readme_logs_exist_v0_1_4	/tmp/g1_readme_logs_check.sh '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T190511Z-integrity_final_readme_logs_exist_v0_1_4.log
